level_id_ref,level_idx,session_date,created_at_ref,expiry_at_ref,side_ref,level_ref,touched_at_ref,norm_level_id,level_id_codex,level_index,level_session,created_at_codex,expiry_at_codex,sess_date,year,side_codex,sign,level_codex,touched_at_codex,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,_merge
965_lower,965,2021-10-04,2021-10-04 10:30:00-04:00,2021-11-01 10:30:00-04:00,lower,14352.646241367656,,965_lower,,,,,,,,,,,,,,,,,left_only
966_lower,966,2021-10-05,2021-10-05 10:30:00-04:00,2021-11-02 10:30:00-04:00,lower,14286.674607559682,,966_lower,,,,,,,,,,,,,,,,,left_only
967_lower,967,2021-10-06,2021-10-06 10:30:00-04:00,2021-11-03 10:30:00-04:00,lower,14273.739618595531,,967_lower,,,,,,,,,,,,,,,,,left_only
970_lower,970,2021-10-11,2021-10-11 10:30:00-04:00,2021-11-08 10:30:00-05:00,lower,14528.769662631232,,970_lower,,,,,,,,,,,,,,,,,left_only
971_lower,971,2021-10-12,2021-10-12 10:30:00-04:00,2021-11-09 10:30:00-05:00,lower,14521.122136793185,,971_lower,,,,,,,,,,,,,,,,,left_only
972_lower,972,2021-10-13,2021-10-13 10:30:00-04:00,2021-11-10 10:30:00-05:00,lower,14530.831843451666,,972_lower,,,,,,,,,,,,,,,,,left_only
973_lower,973,2021-10-14,2021-10-14 10:30:00-04:00,2021-11-11 10:30:00-05:00,lower,14744.172051199788,,973_lower,,,,,,,,,,,,,,,,,left_only
974_lower,974,2021-10-15,2021-10-15 10:30:00-04:00,2021-11-12 10:30:00-05:00,lower,14943.093240312246,,974_lower,,,,,,,,,,,,,,,,,left_only
975_lower,975,2021-10-18,2021-10-18 10:30:00-04:00,2021-11-15 10:30:00-05:00,lower,14915.753082709878,,975_lower,,,,,,,,,,,,,,,,,left_only
976_lower,976,2021-10-19,2021-10-19 10:30:00-04:00,2021-11-16 10:30:00-05:00,lower,15188.470565694037,,976_lower,,,,,,,,,,,,,,,,,left_only
978_lower,978,2021-10-21,2021-10-21 10:30:00-04:00,2021-11-18 10:30:00-05:00,lower,15194.08116179323,,978_lower,,,,,,,,,,,,,,,,,left_only
979_lower,979,2021-10-22,2021-10-22 10:30:00-04:00,2021-11-19 10:30:00-05:00,lower,15267.62792541537,,979_lower,,,,,,,,,,,,,,,,,left_only
980_lower,980,2021-10-25,2021-10-25 10:30:00-04:00,2021-11-22 10:30:00-05:00,lower,15207.65747071982,,980_lower,,,,,,,,,,,,,,,,,left_only
981_lower,981,2021-10-26,2021-10-26 10:30:00-04:00,2021-11-23 10:30:00-05:00,lower,15430.048512240512,,981_lower,,,,,,,,,,,,,,,,,left_only
982_lower,982,2021-10-27,2021-10-27 10:30:00-04:00,2021-11-24 10:30:00-05:00,lower,15417.067725598028,,982_lower,,,,,,,,,,,,,,,,,left_only
983_lower,983,2021-10-28,2021-10-28 10:30:00-04:00,2021-11-25 10:30:00-05:00,lower,15506.504906875234,,983_lower,,,,,,,,,,,,,,,,,left_only
984_lower,984,2021-10-29,2021-10-29 10:30:00-04:00,2021-11-26 10:30:00-05:00,lower,15471.955976163808,,984_lower,,,,,,,,,,,,,,,,,left_only
985_lower,985,2021-11-01,2021-11-01 10:30:00-04:00,2021-11-29 10:30:00-05:00,lower,15656.377651270172,,985_lower,,,,,,,,,,,,,,,,,left_only
986_lower,986,2021-11-02,2021-11-02 10:30:00-04:00,2021-11-30 10:30:00-05:00,lower,15705.255533591988,,986_lower,,,,,,,,,,,,,,,,,left_only
987_lower,987,2021-11-03,2021-11-03 10:30:00-04:00,2021-12-01 10:30:00-05:00,lower,15818.48916050718,,987_lower,,,,,,,,,,,,,,,,,left_only
